YEAR,WOOD_SUPPLIER_TRASE_ID,WOOD_SUPPLIER_CORPORATE_GROUP,WOOD_SUPPLIER,WOOD_SUPPLIER_PROVINCE,WOOD_SUPPLIER_ISLAND,MILL_CORPORATE_GROUP,MILL,WOOD_SOURCE,PULPWOOD_VOLUME_M3
2018,ID-WOOD-CONCESSION-0483,SINAR MAS,PT BUKIT BATU HUTANI ALAM,RIAU,SUMATRA,SINAR MAS,OKI,PLANTATION,"115062,62"
2018,ID-WOOD-CONCESSION-0483,SINAR MAS,PT BUKIT BATU HUTANI ALAM,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"971977,09"
2018,ID-WOOD-CONCESSION-0398,ROYAL GOLDEN EAGLE,PT BUKIT RAYA MUDISA,SUMATERA BARAT,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"2396,29"
2018,ID-WOOD-CONCESSION-0429,SINAR MAS,PT BUMI ANDALAS PERMAI,SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,PLANTATION,"1251784,34"
2018,ID-WOOD-CONCESSION-0540,SINAR MAS,PT BUMI MEKAR HIJAU,SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,PLANTATION,"1603439,7"
2018,ID-WOOD-CONCESSION-0433,SINAR MAS,PT BUMI PERSADA PERMAI,SUMATERA SELATAN,SUMATRA,SINAR MAS,LONTAR PAPYRUS,PLANTATION,"9938,95"
2018,ID-WOOD-CONCESSION-0433,SINAR MAS,PT BUMI PERSADA PERMAI,SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,PLANTATION,5456792
2018,ID-WOOD-CONCESSION-0433,SINAR MAS,PT BUMI PERSADA PERMAI,SUMATERA SELATAN,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"62989,79"
2018,ID-WOOD-CONCESSION-0441,UNKNOWN AFFILIATION,PT CITRA SUMBER SEJAHTERA,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"110014,51"
2018,ID-WOOD-CONCESSION-0286,SINAR MAS,PT DAYA TANI KALBAR,KALIMANTAN BARAT,KALIMANTAN,SINAR MAS,OKI,PLANTATION,"283533,77"
2018,ID-WOOD-CONCESSION-0286,SINAR MAS,PT DAYA TANI KALBAR,KALIMANTAN BARAT,KALIMANTAN,SINAR MAS,INDAH KIAT,PLANTATION,"156206,53"
2018,ID-WOOD-CONCESSION-0442,UNKNOWN AFFILIATION,PT EKAWANA LESTARI DARMA,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"159659,42"
2018,ID-WOOD-CONCESSION-0470,UNKNOWN AFFILIATION,PT ESSA INDAH TIMBER,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"441180,34"
2018,ID-WOOD-CONCESSION-0363,DJARUM,PT FAJAR SURYA SWADAYA,KALIMANTAN TIMUR,KALIMANTAN,SINAR MAS,INDAH KIAT,PLANTATION,"18538,35"
2018,ID-WOOD-CONCESSION-0363,DJARUM,PT FAJAR SURYA SWADAYA,KALIMANTAN TIMUR,KALIMANTAN,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"382215,86"
2018,ID-WOOD-CONCESSION-0363,DJARUM,PT FAJAR SURYA SWADAYA,KALIMANTAN TIMUR,KALIMANTAN,MARUBENI,TANJUNG ENIM LESTARI,PLANTATION,"102548,31"
2018,ID-WOOD-CONCESSION-0280,SINAR MAS,PT FINNANTARA INTIGA,KALIMANTAN BARAT,KALIMANTAN,SINAR MAS,OKI,PLANTATION,"11837,79"
2018,ID-WOOD-CONCESSION-0280,SINAR MAS,PT FINNANTARA INTIGA,KALIMANTAN BARAT,KALIMANTAN,SINAR MAS,INDAH KIAT,PLANTATION,"65995,71"
2018,ID-WOOD-CONCESSION-0465,UNKNOWN AFFILIATION,CV HARAPAN JAYA,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"40192,96"
2018,ID-WOOD-CONCESSION-0465,UNKNOWN AFFILIATION,CV HARAPAN JAYA,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"17421,07"
2018,ID-WOOD-CONCESSION-0265,GOVERNMENT,PT INHUTANI II (SENAKIN),KALIMANTAN SELATAN,KALIMANTAN,MARUBENI,TANJUNG ENIM LESTARI,PLANTATION,"20922,95"
2018,ID-WOOD-CONCESSION-0564,GOVERNMENT,PT INHUTANI II (TANAH GROGOT),KALIMANTAN TIMUR,KALIMANTAN,MARUBENI,TANJUNG ENIM LESTARI,PLANTATION,"34921,75"
2018,ID-WOOD-CONCESSION-0387,GOVERNMENT,PT INHUTANI V,LAMPUNG,SUMATRA,MARUBENI,TANJUNG ENIM LESTARI,PLANTATION,"38163,5"
2018,ID-WOOD-CONCESSION-0565,ROYAL GOLDEN EAGLE,PT ITCI HUTANI MANUNGGAL,KALIMANTAN TIMUR,KALIMANTAN,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"1396252,29"
2018,ID-WOOD-CONCESSION-0358,SINAR MAS,PT KALIMANTAN SUBUR PERMAI,KALIMANTAN BARAT,KALIMANTAN,SINAR MAS,INDAH KIAT,PLANTATION,"2561,13"
2018,ID-WOOD-CONCESSION-0544,SINAR MAS,PT KELAWIT WANA LESTARI I,KALIMANTAN TIMUR,KALIMANTAN,SINAR MAS,OKI,PLANTATION,"3950,73"
2018,ID-WOOD-CONCESSION-0544,SINAR MAS,PT KELAWIT WANA LESTARI I,KALIMANTAN TIMUR,KALIMANTAN,SINAR MAS,INDAH KIAT,PLANTATION,"10360,01"
2018,ID-WOOD-CONCESSION-0365,KORINDO,PT KORINTIGA HUTANI,KALIMANTAN TENGAH,KALIMANTAN,SINAR MAS,INDAH KIAT,PLANTATION,"108382,02"
2018,ID-WOOD-CONCESSION-0365,KORINDO,PT KORINTIGA HUTANI,KALIMANTAN TENGAH,KALIMANTAN,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"83880,82"
2018,ID-WOOD-CONCESSION-0365,KORINDO,PT KORINTIGA HUTANI,KALIMANTAN TENGAH,KALIMANTAN,MARUBENI,TANJUNG ENIM LESTARI,PLANTATION,"172433,02"
2018,ID-WOOD-CONCESSION-0466,UNKNOWN AFFILIATION,PT MADUKORO,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"164109,2"
2018,ID-WOOD-CONCESSION-0287,SUMITOMO,PT MAYANGKARA TANAMAN INDUSTRI,KALIMANTAN BARAT,KALIMANTAN,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"281202,19"
2018,ID-WOOD-CONCESSION-0445,SINAR MAS,PT MITRA HUTANI JAYA,RIAU,SUMATRA,SINAR MAS,OKI,PLANTATION,"31313,66"
2018,ID-WOOD-CONCESSION-0445,SINAR MAS,PT MITRA HUTANI JAYA,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"191798,36"
2018,ID-WOOD-CONCESSION-0437,UNKNOWN AFFILIATION,PT MITRA KEMBANG SELARAS,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"165387,84"
2018,ID-WOOD-CONCESSION-0444,UNKNOWN AFFILIATION,PT MITRA TANI NUSA SEJATI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"242772,73"
2018,ID-WOOD-CONCESSION-0636,MARUBENI,PT MUSI HUTAN PERSADA,SUMATERA SELATAN,SUMATRA,MARUBENI,TANJUNG ENIM LESTARI,PLANTATION,"1420421,23"
2018,ID-WOOD-CONCESSION-0467,UNKNOWN AFFILIATION,CV MUTIARA LESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"29814,45"
2018,ID-WOOD-CONCESSION-0644,UNKNOWN AFFILIATION,PT MUTIARA SABUK KHATULISTIWA,RIAU,SUMATRA,SINAR MAS,OKI,PLANTATION,"458719,46"
2018,ID-WOOD-CONCESSION-0644,UNKNOWN AFFILIATION,PT MUTIARA SABUK KHATULISTIWA,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"53956,31"
2018,ID-WOOD-CONCESSION-0460,ROYAL GOLDEN EAGLE,PT NUSA PRIMA MANUNGGAL,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"28859,77"
2018,ID-WOOD-CONCESSION-0454,ROYAL GOLDEN EAGLE,PT NUSA WANA RAYA,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"128189,41"
2018,ID-WOOD-CONCESSION-0459,ROYAL GOLDEN EAGLE,PT NUSANTARA SENTOSA RAYA,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"454556,64"
2018,ID-WOOD-CONCESSION-0407,UNKNOWN AFFILIATION,PT PARAMITRA MULIA LANGGENG,SUMATERA SELATAN,SUMATRA,MARUBENI,TANJUNG ENIM LESTARI,PLANTATION,"9414,91"
2018,ID-WOOD-CONCESSION-0451,UNKNOWN AFFILIATION,PT PERANAP TIMBER,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"246219,45"
2018,ID-WOOD-CONCESSION-0435,SINAR MAS,PT PERAWANG SUKSES PERKASA,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"507026,94"
2018,ID-WOOD-CONCESSION-0468,UNKNOWN AFFILIATION,CV PUTRI LINDUNG BULAN,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,20159
2018,ID-WOOD-CONCESSION-0477,SINAR MAS,PT RIAU ABADI LESTARI,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"70134,46"
2018,ID-WOOD-CONCESSION-0476,ROYAL GOLDEN EAGLE,PT RIAU ANDALAN PULP & PAPER,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"228192,93"
2018,ID-WOOD-CONCESSION-0476,ROYAL GOLDEN EAGLE,PT RIAU ANDALAN PULP & PAPER,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"234724,79"
2018,ID-WOOD-CONCESSION-0476,ROYAL GOLDEN EAGLE,PT RIAU ANDALAN PULP & PAPER,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"700582,97"
2018,ID-WOOD-CONCESSION-0476,ROYAL GOLDEN EAGLE,PT RIAU ANDALAN PULP & PAPER,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"789085,63"
2018,ID-WOOD-CONCESSION-0476,ROYAL GOLDEN EAGLE,PT RIAU ANDALAN PULP & PAPER,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"2463804,41"
2018,ID-WOOD-CONCESSION-0480,SINAR MAS,PT RIAU INDO AGROPALMA,RIAU,SUMATRA,SINAR MAS,OKI,PLANTATION,"20285,63"
2018,ID-WOOD-CONCESSION-0480,SINAR MAS,PT RIAU INDO AGROPALMA,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"166144,12"
2018,ID-WOOD-CONCESSION-0416,SINAR MAS,PT RIMBA HUTANI MAS,JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,PLANTATION,"438112,29"
2018,ID-WOOD-CONCESSION-0484,SINAR MAS,PT RIMBA HUTANI MAS,SUMATERA SELATAN,SUMATRA,SINAR MAS,LONTAR PAPYRUS,PLANTATION,"2823,77"
2018,ID-WOOD-CONCESSION-0484,SINAR MAS,PT RIMBA HUTANI MAS,SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,PLANTATION,"699946,48"
2018,ID-WOOD-CONCESSION-0484,SINAR MAS,PT RIMBA HUTANI MAS,SUMATERA SELATAN,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"133,84"
2018,ID-WOOD-CONCESSION-0447,UNKNOWN AFFILIATION,PT RIMBA LAZUARDI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"12563,89"
2018,ID-WOOD-CONCESSION-0447,UNKNOWN AFFILIATION,PT RIMBA LAZUARDI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"45005,88"
2018,ID-WOOD-CONCESSION-0447,UNKNOWN AFFILIATION,PT RIMBA LAZUARDI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"82770,2"
2018,ID-WOOD-CONCESSION-0443,SINAR MAS,PT RIMBA MANDAU LESTARI,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"86687,93"
2018,ID-WOOD-CONCESSION-0452,UNKNOWN AFFILIATION,PT RIMBA MUTIARA PERMAI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"58443,74"
2018,ID-WOOD-CONCESSION-0455,UNKNOWN AFFILIATION,PT RIMBA PERANAP INDAH,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"39152,18"
2018,ID-WOOD-CONCESSION-0542,SINAR MAS,PT RUAS UTAMA JAYA,RIAU,SUMATRA,SINAR MAS,OKI,PLANTATION,"13151,9"
2018,ID-WOOD-CONCESSION-0542,SINAR MAS,PT RUAS UTAMA JAYA,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"163251,23"
2018,ID-WOOD-CONCESSION-0482,SINAR MAS,PT SATRIA PERKASA AGUNG (SK 244),RIAU,SUMATRA,SINAR MAS,OKI,PLANTATION,"163782,19"
2018,ID-WOOD-CONCESSION-0482,SINAR MAS,PT SATRIA PERKASA AGUNG (SK 244),RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"1231655,84"
2018,ID-WOOD-CONCESSION-0448,SINAR MAS,PT SATRIA PERKASA AGUNG (SK 102),RIAU,SUMATRA,SINAR MAS,OKI,PLANTATION,"2870,88"
2018,ID-WOOD-CONCESSION-0448,SINAR MAS,PT SATRIA PERKASA AGUNG (SK 102),RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"115644,4"
2018,ID-WOOD-CONCESSION-0428,SINAR MAS,PT SBA WOOD INDUSTRIES,SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,PLANTATION,"916992,37"
2018,ID-WOOD-CONCESSION-0481,SINAR MAS,PT SEKATO PRATAMA MAKMUR,RIAU,SUMATRA,SINAR MAS,OKI,PLANTATION,"104733,04"
2018,ID-WOOD-CONCESSION-0481,SINAR MAS,PT SEKATO PRATAMA MAKMUR,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"658006,85"
2018,ID-WOOD-CONCESSION-0457,UNKNOWN AFFILIATION,PT SERAYA SUMBER LESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"189151,76"
2018,ID-WOOD-CONCESSION-0396,ROYAL GOLDEN EAGLE,PT SINAR BELANTARA INDAH,SUMATERA UTARA,SUMATRA,ROYAL GOLDEN EAGLE,TOBA PULP LESTARI,PLANTATION,"9526,32"
2018,ID-WOOD-CONCESSION-0304,SINAR MAS,PT SUMALINDO HUTANI JAYA II,KALIMANTAN TIMUR,KALIMANTAN,SINAR MAS,OKI,PLANTATION,"881,39"
2018,ID-WOOD-CONCESSION-0304,SINAR MAS,PT SUMALINDO HUTANI JAYA II,KALIMANTAN TIMUR,KALIMANTAN,SINAR MAS,INDAH KIAT,PLANTATION,"41126,55"
2018,ID-WOOD-CONCESSION-0402,ROYAL GOLDEN EAGLE,PT SUMATERA RIANG LESTARI,SUMATERA UTARA,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"26493,25"
2018,ID-WOOD-CONCESSION-0461,ROYAL GOLDEN EAGLE,PT SUMATERA RIANG LESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"123988,82"
2018,ID-WOOD-CONCESSION-0461,ROYAL GOLDEN EAGLE,PT SUMATERA RIANG LESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"147491,56"
2018,ID-WOOD-CONCESSION-0461,ROYAL GOLDEN EAGLE,PT SUMATERA RIANG LESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"469804,78"
2018,ID-WOOD-CONCESSION-0461,ROYAL GOLDEN EAGLE,PT SUMATERA RIANG LESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"728131,66"
2018,ID-WOOD-CONCESSION-0461,ROYAL GOLDEN EAGLE,PT SUMATERA RIANG LESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,TOBA PULP LESTARI,PLANTATION,"374461,54"
2018,ID-WOOD-CONCESSION-0485,ROYAL GOLDEN EAGLE,PT SUMATERA SILVA LESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"75187,69"
2018,ID-WOOD-CONCESSION-0404,SINAR MAS,PT SUMBER HIJAU PERMAI,SUMATERA SELATAN,SUMATRA,SINAR MAS,LONTAR PAPYRUS,PLANTATION,"14941,12"
2018,ID-WOOD-CONCESSION-0404,SINAR MAS,PT SUMBER HIJAU PERMAI,SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,PLANTATION,"639751,27"
2018,ID-WOOD-CONCESSION-0404,SINAR MAS,PT SUMBER HIJAU PERMAI,SUMATERA SELATAN,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"14885,44"
2018,ID-WOOD-CONCESSION-0456,UNKNOWN AFFILIATION,PT SUNTARA GAJAPATI,RIAU,SUMATRA,SINAR MAS,OKI,PLANTATION,"31201,86"
2018,ID-WOOD-CONCESSION-0456,UNKNOWN AFFILIATION,PT SUNTARA GAJAPATI,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"155172,38"
2018,ID-WOOD-CONCESSION-0354,SINAR MAS,PT SURYA HUTANI JAYA,KALIMANTAN TIMUR,KALIMANTAN,SINAR MAS,OKI,PLANTATION,"70616,6"
2018,ID-WOOD-CONCESSION-0354,SINAR MAS,PT SURYA HUTANI JAYA,KALIMANTAN TIMUR,KALIMANTAN,SINAR MAS,INDAH KIAT,PLANTATION,"646679,69"
2018,ID-WOOD-CONCESSION-0494,UNKNOWN AFFILIATION,PT TANJUNG REDEB HUTANI,KALIMANTAN TIMUR,KALIMANTAN,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"61248,7"
2018,ID-WOOD-CONCESSION-0555,SINAR MAS,PT TEBO MULTI AGRO,JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,PLANTATION,"120145,65"
2018,ID-WOOD-CONCESSION-0641,ROYAL GOLDEN EAGLE,PT TOBA PULP LESTARI,SUMATERA UTARA,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"539,34"
2018,ID-WOOD-CONCESSION-0641,ROYAL GOLDEN EAGLE,PT TOBA PULP LESTARI,SUMATERA UTARA,SUMATRA,ROYAL GOLDEN EAGLE,TOBA PULP LESTARI,PLANTATION,"630845,54"
2018,ID-WOOD-CONCESSION-0430,SINAR MAS,PT TRI PUPAJAYA,SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,PLANTATION,"282447,26"
2018,ID-WOOD-CONCESSION-0430,SINAR MAS,PT TRI PUPAJAYA,SUMATERA SELATAN,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"14022,96"
2018,ID-WOOD-CONCESSION-0453,UNKNOWN AFFILIATION,PT TUAH NEGERI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"15398,15"
2018,ID-WOOD-CONCESSION-0432,UNKNOWN AFFILIATION,PT WAHANA LESTARI MAKMUR SUKSES,SUMATERA SELATAN,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"22514,55"
2018,ID-WOOD-CONCESSION-0289,SUMITOMO,PT WANA SUBUR LESTARI,KALIMANTAN BARAT,KALIMANTAN,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"204155,59"
2018,ID-WOOD-CONCESSION-0415,UNKNOWN AFFILIATION,PT WANAKASITA NUSANTARA,JAMBI,SUMATRA,SINAR MAS,OKI,PLANTATION,"1898,41"
2018,ID-WOOD-CONCESSION-0415,UNKNOWN AFFILIATION,PT WANAKASITA NUSANTARA,JAMBI,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"46522,74"
2018,ID-WOOD-CONCESSION-0479,ROYAL GOLDEN EAGLE,PT WANANUGRAHA BINALESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"58113,85"
2018,ID-WOOD-CONCESSION-0517,SINAR MAS,PT WIRA KARYA SAKTI,JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,PLANTATION,"3130158,11"
2018,ID-WOOD-CONCESSION-0517,SINAR MAS,PT WIRA KARYA SAKTI,JAMBI,SUMATRA,SINAR MAS,OKI,PLANTATION,"898605,34"
2018,ID-WOOD-CONCESSION-0021,UNKNOWN AFFILIATION,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"1309,37"
2018,ID-WOOD-CONCESSION-0021,UNKNOWN AFFILIATION,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"27831,93"
2018,ID-WOOD-CONCESSION-0021,UNKNOWN AFFILIATION,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"12033,37"
2018,ID-WOOD-CONCESSION-0021,UNKNOWN AFFILIATION,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"7063,66"
2018,ID-WOOD-CONCESSION-0021,UNKNOWN AFFILIATION,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"4105,21"
2018,ID-WOOD-CONCESSION-0021,UNKNOWN AFFILIATION,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"371,91"
2018,ID-WOOD-CONCESSION-0021,UNKNOWN AFFILIATION,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"1778,3"
2018,ID-WOOD-CONCESSION-0029,UNKNOWN AFFILIATION,TRADER (BANGKA-BELITUNG),KEP. BANGKA BELITUNG,SUMATRA,SINAR MAS,OKI,TRADER,"5724,78"
2018,ID-WOOD-CONCESSION-0025,UNKNOWN AFFILIATION,COMMUNITY FORESTRY (SOUTH SUMATRA),SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,COMMUNITY,"35855,12"
2018,ID-WOOD-CONCESSION-0029,UNKNOWN AFFILIATION,TRADER (BANGKA-BELITUNG),KEP. BANGKA BELITUNG,SUMATRA,SINAR MAS,OKI,TRADER,"7314,54"
2018,ID-WOOD-CONCESSION-0028,UNKNOWN AFFILIATION,TRADER (LAMPUNG),LAMPUNG,SUMATRA,SINAR MAS,OKI,TRADER,1152
2018,ID-WOOD-CONCESSION-0001,SABAH FORESTRY DEVELOPMENT AUTHORITY,ACACIA FOREST INDUSTRIES SDN BHD (MALAYSIA),#N/A,#N/A,SINAR MAS,INDAH KIAT,IMPORT,"46124,75"
2018,ID-WOOD-CONCESSION-0006,UNKNOWN AFFILIATION,EFAT GROUP (VIETNAM),#N/A,#N/A,SINAR MAS,INDAH KIAT,IMPORT,"25194,98"
2018,ID-WOOD-CONCESSION-0008,UNKNOWN AFFILIATION,ELITE DESTINY SDN BHD (MALAYSIA),#N/A,#N/A,SINAR MAS,INDAH KIAT,IMPORT,"9206,37"
2018,ID-WOOD-CONCESSION-0010,UNKNOWN AFFILIATION,HAO HUNG CO LTD (VIETNAM),#N/A,#N/A,SINAR MAS,INDAH KIAT,IMPORT,"169874,13"
2018,ID-WOOD-CONCESSION-0024,UNKNOWN AFFILIATION,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,SINAR MAS,INDAH KIAT,COMMUNITY,"2411,5"
2018,ID-WOOD-CONCESSION-0024,UNKNOWN AFFILIATION,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,SINAR MAS,INDAH KIAT,COMMUNITY,"78550,11"
2018,ID-WOOD-CONCESSION-0025,UNKNOWN AFFILIATION,COMMUNITY FORESTRY (SOUTH SUMATRA),SUMATERA SELATAN,SUMATRA,SINAR MAS,INDAH KIAT,COMMUNITY,"3327,17"
2018,ID-WOOD-CONCESSION-0012,KTS,KTS LOGS MARKETING SDN BHD (MALAYSIA),#N/A,#N/A,SINAR MAS,INDAH KIAT,IMPORT,"107748,66"
2018,ID-WOOD-CONCESSION-0012,KTS,KTS LOGS MARKETING SDN BHD (MALAYSIA),#N/A,#N/A,ROYAL GOLDEN EAGLE,APRIL,IMPORT,"542622,26"
2018,ID-WOOD-CONCESSION-0012,KTS,KTS LOGS MARKETING SDN BHD (MALAYSIA),#N/A,#N/A,MARUBENI,TANJUNG ENIM LESTARI,IMPORT,"93973,07"
2018,ID-WOOD-CONCESSION-0024,UNKNOWN AFFILIATION,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,COMMUNITY,"60760,08"
2018,ID-WOOD-CONCESSION-0028,UNKNOWN AFFILIATION,TRADER (LAMPUNG),LAMPUNG,SUMATRA,MARUBENI,TANJUNG ENIM LESTARI,TRADER,"10707,15"
2018,ID-WOOD-CONCESSION-0028,UNKNOWN AFFILIATION,TRADER (LAMPUNG),LAMPUNG,SUMATRA,MARUBENI,TANJUNG ENIM LESTARI,TRADER,"15184,9"
2018,ID-WOOD-CONCESSION-0028,UNKNOWN AFFILIATION,TRADER (LAMPUNG),LAMPUNG,SUMATRA,MARUBENI,TANJUNG ENIM LESTARI,TRADER,"4107,91"
2018,ID-WOOD-CONCESSION-0029,UNKNOWN AFFILIATION,TRADER (BANGKA-BELITUNG),KEP. BANGKA BELITUNG,SUMATRA,MARUBENI,TANJUNG ENIM LESTARI,TRADER,"4269,05"
2018,ID-WOOD-CONCESSION-0033,UNKNOWN AFFILIATION,TRADER (CENTRAL KALIMANTAN),KALIMANTAN TENGAH,KALIMANTAN,MARUBENI,TANJUNG ENIM LESTARI,TRADER,"2407,28"
2018,ID-WOOD-CONCESSION-0032,UNKNOWN AFFILIATION,TRADER (SOUTH SUMATRA),SUMATERA SELATAN,SUMATRA,MARUBENI,TANJUNG ENIM LESTARI,TRADER,"56688,03"
2018,ID-WOOD-CONCESSION-0032,UNKNOWN AFFILIATION,TRADER (SOUTH SUMATRA),SUMATERA SELATAN,SUMATRA,MARUBENI,TANJUNG ENIM LESTARI,TRADER,"3398,19"
2018,ID-WOOD-CONCESSION-0031,UNKNOWN AFFILIATION,TRADER (JAMBI),JAMBI,SUMATRA,MARUBENI,TANJUNG ENIM LESTARI,TRADER,"15720,91"
2018,ID-WOOD-CONCESSION-0028,UNKNOWN AFFILIATION,TRADER (LAMPUNG),LAMPUNG,SUMATRA,MARUBENI,TANJUNG ENIM LESTARI,TRADER,"14345,92"
2018,ID-WOOD-CONCESSION-0028,UNKNOWN AFFILIATION,TRADER (LAMPUNG),LAMPUNG,SUMATRA,MARUBENI,TANJUNG ENIM LESTARI,TRADER,"23584,52"
2018,ID-WOOD-CONCESSION-0028,UNKNOWN AFFILIATION,TRADER (LAMPUNG),LAMPUNG,SUMATRA,MARUBENI,TANJUNG ENIM LESTARI,TRADER,"11976,31"
